"ID","post_author","post_date","post_date_gmt","post_content","post_title","post_excerpt","post_status","comment_status","ping_status","post_password","post_name","to_ping","pinged","post_modified","post_modified_gmt","post_content_filtered","post_parent","guid","menu_order","post_type","post_mime_type","comment_count"
"533","1","2018-01-24 09:48:23","2018-01-24 17:48:23","<a href=""http://vangarderen.net/wp-content/uploads/2013/09/artefactual91.jpg""><img class="" wp-image-434 alignright"" src=""http://vangarderen.net/wp-content/uploads/2013/09/artefactual91.jpg"" alt=""artefactual91"" width=""232"" height=""518"" /></a> I am the original designer and developer of the <a href=""http://archivematica.org"">Archivematica</a> and <a href=""http://accesstomemory.org"">AtoM</a> software systems. These tools are used to manage the accessibility, usability and authenticity of digital information objects at hundreds of organizations worldwide. <a href=""http://artefactual.com/team"">Artefactual Systems</a> is the lead developer for these free and open source applications.I launched Artefactual Systems in 2001 to provide archives technology services and since then have worked with major memory <a href=""http://www.artefactual.com/clients/"">institutions worldwide</a> to implement enterprise systems and policies. I stepped aside as President in late 2013 and returned to work as an independent consultant and researcher in 2014.I am a Distinguished Alumnus of the University of British Columbia’s Master of Archival Studies program (1997). I have worked at UBC’s iSchool as an Adjunct Professor (1999-2004) and as the Project Coordinator for International Research on Permanent Authentic Records in Electronic Systems (InterPARES Project) (1998-2000). I also hold a Certificate in Software Engineering (2001) from UBC.","About",,"inherit","closed","closed",,"20-revision-v1",,,"2018-01-24 09:48:23","2018-01-24 17:48:23",,"20","http://vangarderen.net/20-revision-v1/","0","revision",,"0"
"534","1","2018-01-24 16:26:22","2018-01-25 00:26:22","&nbsp;&nbsp;<a href=""http://vangarderen.net/wp-content/uploads/2018/01/6h0xAof0_400x400-2.jpg""><img class="" wp-image-564 aligncenter"" src=""http://vangarderen.net/wp-content/uploads/2018/01/6h0xAof0_400x400-2.jpg"" alt="""" width=""210"" height=""210"" /></a><p style=""text-align: center;""><b>pj</b> [at] <b>vangarderen</b> [dot] <b>net</b></p><p style=""text-align: center;""><a href=""http://www.linkedin.com/in/petervangarderen""><img src=""/wp-content/uploads/2013/12/linkedin.png"" alt="""" /></a></p><p style=""text-align: center;""><a class=""twitter-follow-button"" href=""https://twitter.com/pjvangarderen"" data-show-count=""false"" data-size=""large"" data-dnt=""true"">Follow @pjvangarderen</a> <code><script type=""text/javascript"">// <![CDATA[ !function(d,s,id){var js,fjs=d.getElementsByTagName(s)[0],p=/^http:/.test(d.location)?'http':'https';if(!d.getElementById(id)){js=d.createElement(s);js.id=id;js.src=p+'://platform.twitter.com/widgets.js';fjs.parentNode.insertBefore(js,fjs);}}(document, 'script', 'twitter-wjs'); // ]]></script></code></p>&nbsp;&nbsp;&nbsp;","Contact",,"inherit","closed","closed",,"528-autosave-v1",,,"2018-01-24 16:26:22","2018-01-25 00:26:22",,"528","http://vangarderen.net/528-autosave-v1/","0","revision",,"0"
"601","1","2018-03-01 09:55:07","2018-03-01 17:55:07","<a href=""http://vangarderen.net/wp-content/uploads/2018/01/26907260_10154912576851152_3747437028785166106_n-5.jpg""><img class=""wp-image-586 size-medium alignleft"" src=""http://vangarderen.net/wp-content/uploads/2018/01/26907260_10154912576851152_3747437028785166106_n-5-300x300.jpg"" alt="""" width=""300"" height=""300"" /></a>Pieter J. Van Garderen is the founder of Artefactual Systems and the <a href=""http://archivematica.org"">Archivematica</a> and <a href=""http://accesstomemory.org"">AtoM</a> software projects. These tools are used to manage the accessibility, usability and authenticity of digital information objects at hundreds of organizations worldwide. <a href=""http://artefactual.com/team"">Artefactual Systems</a> is the lead developer for these free and open source applications.&nbsp;Pieter launched Artefactual Systems in 2001 to provide recordkeeping technology services and has worked since then with major memory institutions worldwide to implement enterprise archival systems and records management policies. He has been a regular speaker on these topics.Pieter was recognized for this work with a Distinguished Alumnus designation by the University of British Columbia’s iSchool program, the youngest recipient to date. He worked at UBC’s iSchool as an Adjunct Professor (1999-2004) and as the Project Coordinator for International Research on Permanent Authentic Records in Electronic Systems (InterPARES Project) (1998-2000). Pieter also holds a Certificate in Software Engineering (2001) from UBC.<img class=""wp-image-313 alignright"" title=""photo credit: Melanie Delva"" src=""http://vangarderen.net/wp-content/uploads/2014/06/289995_10150878857551152_65718682_o1.jpg"" alt="""" width=""271"" height=""397"" /><span style=""font-size: 1rem;"">Pieter stepped aside as Artefactual Systems president and returned to work as an independent consultant and researcher in 2014. </span>Ensuring universal access to permanent collections of authentic information is his passion.&nbsp;","About",,"inherit","closed","closed",,"20-revision-v1",,,"2018-03-01 09:55:07","2018-03-01 17:55:07",,"20","http://vangarderen.net/2018/03/01/20-revision-v1/","0","revision",,"0"
"536","1","2018-01-24 09:54:31","2018-01-24 17:54:31"," ",,,"publish","closed","closed",,"536",,,"2018-01-24 09:54:31","2018-01-24 17:54:31",,"0","http://vangarderen.net/2018/01/24/536/","2","nav_menu_item",,"0"
"538","1","2018-01-24 10:09:24","2018-01-24 18:09:24",,"i-icon","i is for information","inherit","closed","closed",,"i-icon-2",,,"2018-01-24 16:26:27","2018-01-25 00:26:27",,"528","http://vangarderen.net/wp-content/uploads/2018/01/i-icon-1.png","0","attachment","image/png","0"
"543","1","2018-01-24 11:50:32","2018-01-24 19:50:32",,"cropped-25348609_10154831811706152_125585966814585_n-e1516819145429.jpg",,"inherit","closed","closed",,"cropped-25348609_10154831811706152_125585966814585_n-e1516819145429-jpg",,,"2018-01-24 11:50:32","2018-01-24 19:50:32",,"0","http://vangarderen.net/wp-content/uploads/2018/01/cropped-25348609_10154831811706152_125585966814585_n-e1516819145429.jpg","0","attachment","image/jpeg","0"
"545","1","2018-01-24 11:51:52","2018-01-24 19:51:52",,"cropped-25348609_10154831811706152_125585966814585_n-e1516819145429-1.jpg",,"inherit","closed","closed",,"cropped-25348609_10154831811706152_125585966814585_n-e1516819145429-1-jpg",,,"2018-01-24 11:51:52","2018-01-24 19:51:52",,"0","http://vangarderen.net/wp-content/uploads/2018/01/cropped-25348609_10154831811706152_125585966814585_n-e1516819145429-1.jpg","0","attachment","image/jpeg","0"
"549","1","2018-01-24 11:59:50","2018-01-24 19:59:50","<h2>Pieter J. Van Garderen</h2>I am the original designer and developer of the <a href=""http://archivematica.org"">Archivematica</a> and <a href=""http://accesstomemory.org"">AtoM</a> software systems. These tools are used to manage the accessibility, usability and authenticity of digital information objects at hundreds of organizations worldwide. <a href=""http://artefactual.com/team"">Artefactual Systems</a> is the lead developer for these free and open source applications.I launched Artefactual Systems in 2001 to provide archives technology services and since then have worked with major memory <a href=""http://www.artefactual.com/clients/"">institutions worldwide</a> to implement enterprise systems and policies. I stepped aside as President in late 2013 and returned to work as an independent consultant and researcher in 2014. I use this website to track my research progress and to advertise VANGARDEREN.NET consultancy services.I am a Distinguished Alumnus of the University of British Columbia’s Master of Archival Studies program (1997). I have worked at UBC’s iSchool as an Adjunct Professor (1999-2004) and as the Project Coordinator for International Research on Permanent Authentic Records in Electronic Systems (InterPARES Project) (1998-2000). I also hold a Certificate in Software Engineering (2001) from UBC.","About",,"inherit","closed","closed",,"20-revision-v1",,,"2018-01-24 11:59:50","2018-01-24 19:59:50",,"20","http://vangarderen.net/2018/01/24/20-revision-v1/","0","revision",,"0"
"550","1","2018-01-24 12:01:34","2018-01-24 20:01:34",,"26907260_10154912576851152_3747437028785166106_n",,"inherit","closed","closed",,"26907260_10154912576851152_3747437028785166106_n",,,"2018-01-24 12:01:34","2018-01-24 20:01:34",,"20","http://vangarderen.net/wp-content/uploads/2018/01/26907260_10154912576851152_3747437028785166106_n.jpg","0","attachment","image/jpeg","0"
"551","1","2018-01-24 12:01:53","2018-01-24 20:01:53",,"26907260_10154912576851152_3747437028785166106_n",,"inherit","closed","closed",,"26907260_10154912576851152_3747437028785166106_n-2",,,"2018-01-24 12:01:53","2018-01-24 20:01:53",,"20","http://vangarderen.net/wp-content/uploads/2018/01/26907260_10154912576851152_3747437028785166106_n-1.jpg","0","attachment","image/jpeg","0"
"552","1","2018-01-24 12:02:15","2018-01-24 20:02:15",,"26907260_10154912576851152_3747437028785166106_n",,"inherit","closed","closed",,"26907260_10154912576851152_3747437028785166106_n-3",,,"2018-01-24 12:02:15","2018-01-24 20:02:15",,"20","http://vangarderen.net/wp-content/uploads/2018/01/26907260_10154912576851152_3747437028785166106_n-2.jpg","0","attachment","image/jpeg","0"
"606","1","2018-03-01 10:05:42","2018-03-01 18:05:42","<a href=""http://vangarderen.net/wp-content/uploads/2018/01/26907260_10154912576851152_3747437028785166106_n-5.jpg""><img class=""wp-image-586 size-medium alignleft"" src=""http://vangarderen.net/wp-content/uploads/2018/01/26907260_10154912576851152_3747437028785166106_n-5-300x300.jpg"" alt="""" width=""300"" height=""300"" /></a>Pieter J. Van Garderen is the founder of Artefactual Systems and the <a href=""http://archivematica.org"">Archivematica</a> and <a href=""http://accesstomemory.org"">AtoM</a> software projects. These tools are used to manage the accessibility, usability and authenticity of digital information objects at hundreds of organizations worldwide. <a href=""http://artefactual.com/team"">Artefactual Systems</a> is the lead developer for these free and open source applications.Pieter launched Artefactual Systems in 2001 to provide recordkeeping technology services and has worked since then with major memory institutions worldwide to implement enterprise archival systems and records management policies. He has been a regular speaker on these topics.","About",,"inherit","closed","closed",,"20-revision-v1",,,"2018-03-01 10:05:42","2018-03-01 18:05:42",,"20","http://vangarderen.net/2018/03/01/20-revision-v1/","0","revision",,"0"
"553","1","2018-01-24 12:08:35","2018-01-24 20:08:35","<h2></h2><h2><a href=""http://vangarderen.net/wp-content/uploads/2014/06/289995_10150878857551152_65718682_o1.jpg""><img class=""alignleft wp-image-313 size-full"" title=""photo credit: Melanie Delva"" src=""http://vangarderen.net/wp-content/uploads/2014/06/289995_10150878857551152_65718682_o1.jpg"" alt="""" width=""229"" height=""349"" /></a>Pieter J. Van Garderen</h2>I am the original designer and developer of the <a href=""http://archivematica.org"">Archivematica</a> and <a href=""http://accesstomemory.org"">AtoM</a> software systems. These tools are used to manage the accessibility, usability and authenticity of digital information objects at hundreds of organizations worldwide. <a href=""http://artefactual.com/team"">Artefactual Systems</a> is the lead developer for these free and open source applications.I launched Artefactual Systems in 2001 to provide archives technology services and since then I have presented at and worked with major memory institutions and colleagues worldwide to implement enterprise systems and policies.I was recognized for this work with a Distinguished Alumnus designation at the University of British Columbia’s iSchool program, the youngest recipient to date. I have worked at UBC’s iSchool as an Adjunct Professor (1999-2004) and as the Project Coordinator for International Research on Permanent Authentic Records in Electronic Systems (InterPARES Project) (1998-2000). I also hold a Certificate in Software Engineering (2001) from UBC.I stepped aside as Artefactual Systems president and returned to work as an independent consultant and researcher in 2014. I use this website to track my research progress and to advertise my VANGARDEREN.NET consultancy services.Ensuring universal access to permanent collections of authentic information continues to be what gets me up in the morning...really.","About",,"inherit","closed","closed",,"20-revision-v1",,,"2018-01-24 12:08:35","2018-01-24 20:08:35",,"20","http://vangarderen.net/2018/01/24/20-revision-v1/","0","revision",,"0"
"556","1","2018-01-24 16:16:11","2018-01-25 00:16:11",,"cropped-van-garderen-net-l0g0.png",,"inherit","closed","closed",,"cropped-van-garderen-net-l0g0-png",,,"2018-01-24 16:16:11","2018-01-25 00:16:11",,"0","http://vangarderen.net/wp-content/uploads/2018/01/cropped-van-garderen-net-l0g0.png","0","attachment","image/png","0"
"558","1","2018-01-24 16:18:33","2018-01-25 00:18:33","http://vangarderen.net/wp-content/uploads/2018/01/cropped-van-garderen-net-l0g0-1.png","cropped-van-garderen-net-l0g0-1.png",,"inherit","closed","closed",,"cropped-van-garderen-net-l0g0-1-png",,,"2018-01-24 16:18:33","2018-01-25 00:18:33",,"0","http://vangarderen.net/wp-content/uploads/2018/01/cropped-van-garderen-net-l0g0-1.png","0","attachment","image/png","0"
"598","1","2018-03-01 09:47:50","2018-03-01 17:47:50","<h2></h2><h2 style=""text-align: center;"">Pieter J. Van Garderen</h2><h2><a href=""http://vangarderen.net/wp-content/uploads/2018/01/26907260_10154912576851152_3747437028785166106_n-5.jpg""><img class=""wp-image-586 size-medium aligncenter"" src=""http://vangarderen.net/wp-content/uploads/2018/01/26907260_10154912576851152_3747437028785166106_n-5-300x300.jpg"" alt="""" width=""300"" height=""300"" /></a></h2><h2>I am the founder of Artefactual Systems and the <a href=""http://archivematica.org"">Archivematica</a> and <a href=""http://accesstomemory.org"">AtoM</a> software projects. These tools are used to manage the accessibility, usability and authenticity of digital information objects at hundreds of organizations worldwide. <a href=""http://artefactual.com/team"">Artefactual Systems</a> is the lead developer for these free and open source applications.</h2>I launched Artefactual Systems in 2001 to provide recordkeeping technology services and since then I have presented at and worked with major memory institutions worldwide to implement enterprise archival systems and records management policies.I was recognized for this work with a Distinguished Alumnus designation by the University of British Columbia’s iSchool program, the youngest recipient to date. I have worked at UBC’s iSchool as an Adjunct Professor (1999-2004) and as the Project Coordinator for International Research on Permanent Authentic Records in Electronic Systems (InterPARES Project) (1998-2000). I also hold a Certificate in Software Engineering (2001) from UBC.<hr /><img class=""wp-image-313 alignright"" title=""photo credit: Melanie Delva"" src=""http://vangarderen.net/wp-content/uploads/2014/06/289995_10150878857551152_65718682_o1.jpg"" alt="""" width=""271"" height=""397"" />I stepped aside as Artefactual Systems president and returned to work as an independent consultant and researcher in 2014. I use this website to track my research progress and to advertise my VANGARDEREN.NET consultancy services.Ensuring universal access to permanent collections of authentic information continues to be what gets me up in the morning...really.&nbsp;","About",,"inherit","closed","closed",,"20-revision-v1",,,"2018-03-01 09:47:50","2018-03-01 17:47:50",,"20","http://vangarderen.net/2018/03/01/20-revision-v1/","0","revision",,"0"
"561","1","2018-01-24 16:22:04","2018-01-25 00:22:04","<h2></h2><h2 style=""text-align: center;""><a href=""http://vangarderen.net/wp-content/uploads/2014/06/289995_10150878857551152_65718682_o1.jpg""><img class=""wp-image-313  aligncenter"" title=""photo credit: Melanie Delva"" src=""http://vangarderen.net/wp-content/uploads/2014/06/289995_10150878857551152_65718682_o1.jpg"" alt="""" width=""271"" height=""397"" /></a></h2><h2 style=""text-align: left;"">About: Pieter J. Van Garderen</h2><p style=""text-align: left;"">I am the original designer and developer of the <a href=""http://archivematica.org"">Archivematica</a> and <a href=""http://accesstomemory.org"">AtoM</a> software systems. These tools are used to manage the accessibility, usability and authenticity of digital information objects at hundreds of organizations worldwide. <a href=""http://artefactual.com/team"">Artefactual Systems</a> is the lead developer for these free and open source applications.</p>I launched Artefactual Systems in 2001 to provide archives technology services and since then I have presented at and worked with major memory institutions and colleagues worldwide to implement enterprise systems and policies.I was recognized for this work with a Distinguished Alumnus designation at the University of British Columbia’s iSchool program, the youngest recipient to date. I have worked at UBC’s iSchool as an Adjunct Professor (1999-2004) and as the Project Coordinator for International Research on Permanent Authentic Records in Electronic Systems (InterPARES Project) (1998-2000). I also hold a Certificate in Software Engineering (2001) from UBC.I stepped aside as Artefactual Systems president and returned to work as an independent consultant and researcher in 2014. I use this website to track my research progress and to advertise my VANGARDEREN.NET consultancy services.Ensuring universal access to permanent collections of authentic information continues to be what gets me up in the morning...really.","About",,"inherit","closed","closed",,"20-revision-v1",,,"2018-01-24 16:22:04","2018-01-25 00:22:04",,"20","http://vangarderen.net/2018/01/24/20-revision-v1/","0","revision",,"0"
"562","1","2018-01-24 16:23:53","2018-01-25 00:23:53",,"6h0xAof0_400x400",,"inherit","closed","closed",,"6h0xaof0_400x400",,,"2018-01-24 16:23:53","2018-01-25 00:23:53",,"528","http://vangarderen.net/wp-content/uploads/2018/01/6h0xAof0_400x400.jpg","0","attachment","image/jpeg","0"
"563","1","2018-01-24 16:24:06","2018-01-25 00:24:06",,"6h0xAof0_400x400",,"inherit","closed","closed",,"6h0xaof0_400x400-2",,,"2018-01-24 16:24:06","2018-01-25 00:24:06",,"528","http://vangarderen.net/wp-content/uploads/2018/01/6h0xAof0_400x400-1.jpg","0","attachment","image/jpeg","0"
"564","1","2018-01-24 16:24:34","2018-01-25 00:24:34",,"6h0xAof0_400x400",,"inherit","closed","closed",,"6h0xaof0_400x400-3",,,"2018-01-24 16:24:34","2018-01-25 00:24:34",,"528","http://vangarderen.net/wp-content/uploads/2018/01/6h0xAof0_400x400-2.jpg","0","attachment","image/jpeg","0"
"566","1","2018-01-24 16:27:03","2018-01-25 00:27:03","&nbsp;<a href=""http://vangarderen.net/wp-content/uploads/2018/01/i-icon-1-e1516817390863.png""><img class=""wp-image-538 size-thumbnail aligncenter"" src=""http://vangarderen.net/wp-content/uploads/2018/01/i-icon-1-150x150.png"" alt="""" width=""150"" height=""150"" /></a><a href=""http://vangarderen.net/wp-content/uploads/2018/01/6h0xAof0_400x400-2.jpg""><img class=""wp-image-564 aligncenter"" src=""http://vangarderen.net/wp-content/uploads/2018/01/6h0xAof0_400x400-2.jpg"" alt="""" width=""210"" height=""210"" /></a><p style=""text-align: center;""><b>pj</b> [at] <b>vangarderen</b> [dot] <b>net</b></p><p style=""text-align: center;""><a href=""http://www.linkedin.com/in/petervangarderen""><img src=""/wp-content/uploads/2013/12/linkedin.png"" alt="""" /></a></p><p style=""text-align: center;""><a class=""twitter-follow-button"" href=""https://twitter.com/pjvangarderen"" data-show-count=""false"" data-size=""large"" data-dnt=""true"">Follow @pjvangarderen</a> <code><script type=""text/javascript"">// <![CDATA[ !function(d,s,id){var js,fjs=d.getElementsByTagName(s)[0],p=/^http:/.test(d.location)?'http':'https';if(!d.getElementById(id)){js=d.createElement(s);js.id=id;js.src=p+'://platform.twitter.com/widgets.js';fjs.parentNode.insertBefore(js,fjs);}}(document, 'script', 'twitter-wjs'); // ]]></script></code></p>&nbsp;&nbsp;&nbsp;","Contact",,"inherit","closed","closed",,"528-revision-v1",,,"2018-01-24 16:27:03","2018-01-25 00:27:03",,"528","http://vangarderen.net/2018/01/24/528-revision-v1/","0","revision",,"0"
"565","1","2018-01-24 16:25:21","2018-01-25 00:25:21","&nbsp;<a href=""http://vangarderen.net/wp-content/uploads/2018/01/6h0xAof0_400x400-2.jpg""><img class="" wp-image-564 aligncenter"" src=""http://vangarderen.net/wp-content/uploads/2018/01/6h0xAof0_400x400-2.jpg"" alt="""" width=""210"" height=""210"" /></a><a href=""http://vangarderen.net/wp-content/uploads/2018/01/i-icon-1-e1516817390863.png""><img class="" wp-image-538"" src=""http://vangarderen.net/wp-content/uploads/2018/01/i-icon-1-e1516817390863.png"" alt="""" width=""243"" height=""182"" /></a><p style=""text-align: center;""><b>pj</b> [at] <b>vangarderen</b> [dot] <b>net</b></p><p style=""text-align: center;""><a href=""http://www.linkedin.com/in/petervangarderen""><img src=""/wp-content/uploads/2013/12/linkedin.png"" alt="""" /></a></p><p style=""text-align: center;""><a class=""twitter-follow-button"" href=""https://twitter.com/pjvangarderen"" data-show-count=""false"" data-size=""large"" data-dnt=""true"">Follow @pjvangarderen</a> <code><script type=""text/javascript"">// <![CDATA[ !function(d,s,id){var js,fjs=d.getElementsByTagName(s)[0],p=/^http:/.test(d.location)?'http':'https';if(!d.getElementById(id)){js=d.createElement(s);js.id=id;js.src=p+'://platform.twitter.com/widgets.js';fjs.parentNode.insertBefore(js,fjs);}}(document, 'script', 'twitter-wjs'); // ]]></script></code></p>&nbsp;&nbsp;&nbsp;","Contact",,"inherit","closed","closed",,"528-revision-v1",,,"2018-01-24 16:25:21","2018-01-25 00:25:21",,"528","http://vangarderen.net/2018/01/24/528-revision-v1/","0","revision",,"0"
